CustomerID,Recency,Frequency,Monetary,Churn_Prob,KMeans_Cluster
CUST045408,1039,3,3283.5699999999997,0.0,3
CUST045409,1534,1,208.19,1.0,2
CUST045412,275,3,3370.69,0.0,3
CUST045413,751,2,438.98,0.0,0
CUST045414,199,1,673.07,1.0,0
CUST045417,855,1,2331.48,1.0,2
CUST045418,812,1,385.24,1.0,0
CUST045419,122,5,4808.96,0.0,1
CUST045420,389,5,4504.3099999999995,0.0,1
CUST045421,333,2,2842.52,0.0,3
CUST045422,215,2,842.43,0.0,0
CUST045423,293,3,2966.9,0.0,3
CUST045424,601,1,206.58,1.0,0
CUST045425,406,3,2511.21,0.0,3
CUST045426,295,2,1074.95,0.0,0
CUST045427,309,2,2667.98,0.0,3
CUST045429,1580,2,1331.06,0.0,2
CUST045430,433,1,1044.03,1.0,0
CUST045431,1299,2,3735.55,0.0,2
CUST045432,206,1,844.47,1.0,0
CUST045433,498,2,863.08,0.0,0
CUST045434,155,2,327.85,0.0,0
CUST045436,519,4,789.01,0.0,3
CUST045437,183,1,2079.22,1.0,0
CUST045438,611,3,3320.71,0.0,3
CUST045439,372,2,4001.11,0.0,3
CUST045440,285,1,130.48,1.0,0
CUST045441,1561,1,52.85,1.0,2
CUST045442,885,4,1583.01,0.0,3
CUST045443,476,6,4019.39,0.0,1
CUST045444,15,1,133.88,1.0,0
CUST045445,323,1,57.82,1.0,0
CUST045447,9,4,1896.3899999999999,0.0,3
CUST045450,1014,1,489.37,1.0,2
CUST045451,403,1,128.73,1.0,0
CUST045452,39,4,2182.3,0.0,3
CUST045453,1267,2,1623.34,0.0,2
CUST045454,259,3,3058.5299999999997,0.0,3
CUST045455,1125,1,1076.08,1.0,2
CUST045456,196,2,900.96,0.0,0
CUST045458,1112,1,357.7,1.0,2
CUST045459,60,3,6138.51,0.0,1
CUST045460,1494,1,890.03,1.0,2
CUST045461,30,2,768.94,0.0,0
CUST045462,1470,2,1286.29,0.0,2
CUST045465,508,1,167.17,1.0,0
CUST045466,301,2,2616.84,0.0,3
CUST045467,1136,1,1975.07,1.0,2
CUST045468,1558,1,3120.61,1.0,2
CUST045469,152,3,1388.26,0.0,3
CUST045470,469,1,1478.38,1.0,0
CUST045471,413,1,471.74,1.0,0
CUST045472,863,1,308.88,1.0,2
CUST045473,313,5,5077.5599999999995,0.0,1
CUST045474,196,3,1336.04,0.0,3
CUST045475,873,2,4510.13,0.0,3
CUST045476,845,3,3432.68,0.0,3
CUST045477,410,4,5998.86,0.0,1
CUST045478,527,1,1455.11,1.0,0
CUST045479,1361,1,1446.95,1.0,2
CUST045480,53,3,2123.56,0.0,3
CUST045481,566,2,2937.6099999999997,0.0,3
CUST045482,272,2,1350.63,0.0,0
CUST045483,269,1,1435.98,1.0,0
CUST045484,1154,2,2342.58,0.0,2
CUST045485,657,2,1206.89,0.0,0
CUST045486,386,2,2629.01,0.0,3
CUST045487,963,2,2965.41,0.0,3
CUST045488,186,2,2934.32,0.0,3
CUST045490,591,3,1494.68,0.0,3
CUST045491,209,1,539.31,1.0,0
CUST045494,228,4,3781.73,0.0,1
CUST045496,367,1,1100.92,1.0,0
CUST045497,664,3,3515.02,0.0,3
CUST045498,382,1,437.22,1.0,0
CUST045499,268,2,376.97,0.0,0
CUST045500,589,3,2379.13,0.0,3
CUST045501,545,1,344.95,1.0,0
CUST045502,1599,1,299.18,1.0,2
CUST045503,1424,1,444.65,1.0,2
CUST045504,1332,2,2893.21,0.0,2
CUST045505,619,4,3450.38,0.0,3
CUST045506,144,2,1354.56,0.0,0
CUST045507,75,3,1473.36,0.0,3
CUST045508,673,2,2176.42,0.0,3
CUST045510,252,3,1049.92,0.0,3
CUST045511,1663,1,486.3,1.0,2
CUST045513,566,1,179.88,1.0,0
CUST045514,185,3,1922.4299999999998,0.0,3
CUST045515,528,1,206.04,1.0,0
CUST045516,167,2,2566.95,0.0,3
CUST045517,583,4,3658.6600000000003,0.0,1
CUST045518,409,1,134.65,1.0,0
CUST045519,55,1,217.01,1.0,0
CUST045520,974,3,1993.77,0.0,3
CUST045521,219,1,748.93,1.0,0
CUST045522,435,1,792.74,1.0,0
CUST045523,350,3,721.62,0.0,0
CUST045524,529,1,1924.56,1.0,0
CUST045525,179,1,309.99,1.0,0
CUST045526,1192,2,1831.6,0.0,2
CUST045527,1317,1,770.92,1.0,2
CUST045528,30,4,1473.61,0.0,3
CUST045530,520,3,3120.25,0.0,3
CUST045531,157,2,1470.4499999999998,0.0,0
CUST045532,60,2,485.83,0.0,0
CUST045533,1575,1,381.89,1.0,2
CUST045534,1158,1,2143.49,1.0,2
CUST045535,516,3,3149.77,0.0,3
CUST045536,979,2,1550.12,0.0,2
CUST045537,869,2,1463.52,0.0,2
CUST045538,647,1,1533.71,1.0,0
CUST045539,315,2,753.7,0.0,0
CUST045541,52,1,260.4,1.0,0
CUST045542,6,4,2852.6200000000003,0.0,3
CUST045543,575,1,1867.98,1.0,0
CUST045544,222,1,1828.31,1.0,0
CUST045545,131,3,5013.86,0.0,1
CUST045546,126,4,2051.55,0.0,3
CUST045547,601,1,190.17,1.0,0
CUST045548,335,3,2056.99,0.0,3
CUST045549,1760,1,156.56,1.0,2
CUST045550,154,1,664.29,1.0,0
CUST045551,362,3,2452.26,0.0,3
CUST045552,1429,1,510.99,1.0,2
CUST045553,1776,1,1955.76,1.0,2
CUST045554,876,1,409.73,1.0,2
CUST045555,67,2,947.64,0.0,0
CUST045556,730,1,256.27,1.0,0
CUST045557,952,2,2274.17,0.0,2
CUST045558,829,2,2509.6200000000003,0.0,3
CUST045559,973,3,1172.82,0.0,2
CUST045560,269,4,5629.5199999999995,0.0,1
CUST045561,494,1,858.23,1.0,0
CUST045562,549,3,4046.02,0.0,3
CUST045563,372,2,320.0,0.0,0
CUST045564,1498,2,1014.95,0.0,2
CUST045566,27,2,1143.6499999999999,0.0,0
CUST045567,1380,1,721.94,1.0,2
CUST045568,746,4,3832.13,0.0,1
CUST045569,42,1,369.17,1.0,0
CUST045570,245,2,4450.89,0.0,3
CUST045571,320,2,2657.61,0.0,3
CUST045572,131,2,996.57,0.0,0
CUST045574,928,2,406.88,0.0,2
CUST045575,276,4,1354.69,0.0,3
CUST045576,296,6,5806.11,0.0,1
CUST045577,854,2,2079.0299999999997,0.0,2
CUST045578,266,2,1733.38,0.0,0
CUST045579,803,3,4450.25,0.0,3
CUST045581,62,1,440.21,1.0,0
CUST045583,1336,1,283.75,1.0,2
CUST045584,325,2,1699.73,0.0,0
CUST045585,594,4,4508.88,0.0,1
CUST045586,42,4,3930.0200000000004,0.0,1
CUST045589,329,2,2189.35,0.0,0
CUST045590,777,1,857.04,1.0,0
CUST045591,889,2,1445.05,0.0,2
CUST045592,466,1,1528.19,1.0,0
CUST045593,1187,2,378.25,0.0,2
CUST045594,342,1,2269.0,1.0,0
CUST045595,275,2,1823.68,0.0,0
CUST045596,241,2,1808.06,0.0,0
CUST045597,1478,1,181.74,1.0,2
CUST045598,713,4,6833.5,0.0,1
CUST045599,1255,1,2668.02,1.0,2
CUST045600,254,1,117.52,1.0,0
CUST045601,1007,2,3661.74,0.0,3
CUST045602,8,2,3412.9300000000003,0.0,3
CUST045603,571,3,2943.68,0.0,3
CUST045604,563,4,2590.5499999999997,0.0,3
CUST045605,598,3,3262.91,0.0,3
CUST045606,402,4,4224.33,0.0,1
CUST045608,1061,2,1473.29,0.0,2
CUST045609,69,3,2887.7799999999997,0.0,3
CUST045610,12,4,5019.88,0.0,1
CUST045611,1098,1,124.81,1.0,2
CUST045612,453,1,2144.68,1.0,0
CUST045613,220,3,1293.8400000000001,0.0,3
CUST045614,62,1,938.97,1.0,0
CUST045615,538,4,4358.04,0.0,1
CUST045616,1531,1,562.43,1.0,2
CUST045618,1446,2,1926.21,0.0,2
CUST045620,800,1,3131.46,1.0,0
CUST045621,1184,1,619.46,1.0,2
CUST045623,378,2,1391.89,0.0,0
CUST045624,75,3,1357.95,0.0,3
CUST045625,403,2,3392.12,0.0,3
CUST045626,507,2,2327.74,0.0,3
CUST045627,602,4,2364.56,0.0,3
CUST045628,1204,1,50.35,1.0,2
CUST045629,327,1,307.62,1.0,0
CUST045630,567,1,529.38,1.0,0
CUST045631,199,2,2526.0899999999997,0.0,3
CUST045632,346,2,1123.23,0.0,0
CUST045633,2,4,2832.3,0.0,3
CUST045634,511,1,1717.36,1.0,0
CUST045635,252,4,5974.74,0.0,1
CUST045637,688,2,3809.0,0.0,3
CUST045638,407,2,2677.2000000000003,0.0,3
CUST045639,736,1,264.8,1.0,0
CUST045640,101,5,4651.99,0.0,1
CUST045641,684,1,210.56,1.0,0
CUST045642,909,3,2933.92,0.0,3
CUST045643,124,5,4191.14,0.0,1
CUST045644,186,3,6114.72,0.0,1
CUST045645,593,2,1495.1299999999999,0.0,0
CUST045646,646,1,407.34,1.0,0
CUST045647,489,2,501.06999999999994,0.0,0
CUST045648,432,2,1459.45,0.0,0
CUST045649,156,2,1068.98,0.0,0
CUST045650,104,1,1858.4,1.0,0
CUST045651,443,2,1544.23,0.0,0
CUST045652,291,4,4450.91,0.0,1
CUST045653,459,5,4120.05,0.0,1
CUST045654,774,3,2005.58,0.0,3
CUST045655,724,1,2270.16,1.0,0
CUST045656,801,1,1056.05,1.0,0
CUST045657,316,3,2491.54,0.0,3
CUST045658,862,3,3597.57,0.0,3
CUST045659,348,3,1215.5,0.0,3
CUST045660,248,3,2864.42,0.0,3
CUST045661,539,3,2315.7200000000003,0.0,3
CUST045662,700,3,4098.969999999999,0.0,3
CUST045663,191,4,3145.55,0.0,3
CUST045664,505,4,3728.5699999999997,0.0,1
CUST045665,1345,1,498.17,1.0,2
CUST045666,319,3,1685.35,0.0,3
CUST045667,278,2,334.39,0.0,0
CUST045668,375,4,3059.07,0.0,3
CUST045669,97,2,759.03,0.0,0
CUST045671,437,3,4127.889999999999,0.0,3
CUST045672,46,2,2140.82,0.0,0
CUST045673,198,4,2997.27,0.0,3
CUST045674,386,5,3699.83,0.0,1
CUST045675,1136,1,878.12,1.0,2
CUST045676,445,4,5895.57,0.0,1
CUST045677,788,2,1854.53,0.0,0
CUST045678,1197,2,3386.2300000000005,0.0,2
CUST045680,285,3,3037.71,0.0,3
CUST045681,716,2,2410.08,0.0,3
CUST045682,88,4,3449.86,0.0,1
CUST045683,1297,1,2393.84,1.0,2
CUST045684,154,5,5922.719999999999,0.0,1
CUST045685,1221,2,509.05,0.0,2
CUST045686,1193,1,759.87,1.0,2
CUST045687,696,5,10502.95,0.0,1
CUST045688,549,1,1430.48,1.0,0
CUST045689,1251,1,275.01,1.0,2
CUST045690,58,2,1776.1599999999999,0.0,0
CUST045691,373,3,1674.02,0.0,3
CUST045692,1578,3,382.28999999999996,0.0,2
CUST045693,835,2,1745.6999999999998,0.0,0
CUST045694,1455,1,270.02,1.0,2
CUST045695,1227,4,5694.28,0.0,1
CUST045696,251,2,1954.7199999999998,0.0,0
CUST045697,1267,1,849.15,1.0,2
CUST045698,344,3,4281.58,0.0,3
CUST045699,443,2,2495.0,0.0,3
CUST045700,429,5,4988.66,0.0,1
CUST045702,645,1,350.33,1.0,0
CUST045703,413,1,1486.33,1.0,0
CUST045704,1149,2,1345.17,0.0,2
CUST045705,661,2,2403.27,0.0,3
CUST045706,270,1,320.41,1.0,0
CUST045707,1318,1,545.58,1.0,2
CUST045709,1337,1,1086.51,1.0,2
CUST045710,1710,1,872.19,1.0,2
CUST045711,334,1,872.65,1.0,0
CUST045712,928,2,500.09000000000003,0.0,2
CUST045713,441,3,3105.5899999999997,0.0,3
CUST045714,562,4,3549.82,0.0,3
CUST045716,524,1,1009.52,1.0,0
CUST045717,387,1,2289.73,1.0,0
CUST045718,127,3,2193.6,0.0,3
CUST045719,613,3,4945.9,0.0,1
CUST045720,1555,1,547.62,1.0,2
CUST045721,1178,3,5588.46,0.0,1
CUST045722,206,3,1290.99,0.0,3
CUST045723,188,6,5399.620000000001,0.0,1
CUST045724,1427,1,279.75,1.0,2
CUST045725,1793,2,467.96999999999997,0.0,2
CUST045726,1785,1,1199.1,1.0,2
CUST045727,2,2,2973.6800000000003,0.0,3
CUST045728,1082,1,2133.58,1.0,2
CUST045729,1172,1,68.33,1.0,2
CUST045730,1414,3,4218.46,0.0,3
CUST045732,1647,1,1414.92,1.0,2
CUST045733,1162,1,353.85,1.0,2
CUST045734,250,1,292.07,1.0,0
CUST045735,495,1,527.21,1.0,0
CUST045737,39,4,3488.2200000000003,0.0,1
CUST045738,172,4,1776.27,0.0,3
CUST045740,1597,2,1269.44,0.0,2
CUST045741,923,1,2104.66,1.0,2
CUST045743,363,2,2073.16,0.0,0
CUST045744,929,1,1573.28,1.0,2
CUST045745,798,2,2676.85,0.0,3
CUST045746,958,1,169.22,1.0,2
CUST045747,1565,1,2801.15,1.0,2
CUST045748,90,2,934.0500000000001,0.0,0
CUST045749,229,3,4429.28,0.0,3
CUST045750,959,2,1043.12,0.0,2
CUST045751,492,1,1059.39,1.0,0
CUST045752,535,1,2138.08,1.0,0
CUST045753,68,3,4024.46,0.0,3
CUST045754,620,3,3607.49,0.0,3
CUST045755,902,1,297.92,1.0,2
CUST045756,277,1,574.34,1.0,0
CUST045757,1511,1,570.09,1.0,2
CUST045758,422,3,4704.62,0.0,1
CUST045761,239,2,3947.5899999999997,0.0,3
CUST045762,460,2,3297.96,0.0,3
CUST045763,1325,2,819.19,0.0,2
CUST045765,753,3,3240.35,0.0,3
CUST045766,708,3,827.41,0.0,3
CUST045767,350,4,2334.0899999999997,0.0,3
CUST045768,284,5,5914.28,0.0,1
CUST045769,298,5,4327.53,0.0,1
CUST045770,70,3,630.31,0.0,0
CUST045771,940,1,327.01,1.0,2
CUST045772,396,1,758.72,1.0,0
CUST045773,788,1,587.93,1.0,0
CUST045774,876,1,698.34,1.0,2
CUST045775,717,4,4408.27,0.0,1
CUST045776,140,3,3946.52,0.0,3
CUST045777,312,3,5244.57,0.0,1
CUST045778,1447,1,1789.68,1.0,2
CUST045779,409,2,1751.09,0.0,0
CUST045780,906,1,1808.73,1.0,2
CUST045781,568,3,1577.87,0.0,3
CUST045782,584,1,1644.33,1.0,0
CUST045783,610,2,1433.52,0.0,0
CUST045784,286,2,2638.03,0.0,3
CUST045785,84,2,2188.91,0.0,0
CUST045787,374,4,5149.42,0.0,1
CUST045788,178,4,6043.14,0.0,1
CUST045789,378,5,2814.81,0.0,1
CUST045790,177,1,234.59,1.0,0
CUST045791,1636,1,116.87,1.0,2
CUST045792,1566,3,2522.01,0.0,2
CUST045793,912,1,898.8,1.0,2
CUST045794,186,1,1933.38,1.0,0
CUST045795,241,2,2140.4700000000003,0.0,0
CUST045796,683,2,371.97,0.0,0
CUST045797,477,1,576.26,1.0,0
CUST045798,1160,1,1219.98,1.0,2
CUST045799,343,1,2459.99,1.0,0
CUST045802,106,6,6751.09,0.0,1
CUST045803,548,3,3721.45,0.0,3
CUST045804,385,4,4524.95,0.0,1
CUST045805,311,1,565.67,1.0,0
CUST045806,1022,3,993.1099999999999,0.0,2
CUST045807,476,3,1889.75,0.0,3
CUST045808,204,2,2253.54,0.0,0
CUST045809,19,4,2441.08,0.0,3
CUST045810,778,2,5646.8099999999995,0.0,3
CUST045811,193,2,3929.19,0.0,3
CUST045812,914,2,1336.8,0.0,2
CUST045813,604,1,281.65,1.0,0
CUST045814,729,3,5013.48,0.0,1
CUST045815,308,4,2051.1,0.0,3
CUST045817,798,1,177.39,1.0,0
CUST045820,1172,1,270.32,1.0,2
CUST045821,159,3,3379.43,0.0,3
CUST045822,106,1,965.94,1.0,0
CUST045823,319,1,1222.56,1.0,0
CUST045824,389,3,2205.2000000000003,0.0,3
CUST045826,317,2,1692.25,0.0,0
CUST045827,102,4,3973.6,0.0,1
CUST045828,419,2,2754.25,0.0,3
CUST045829,191,2,2223.94,0.0,0
CUST045831,60,1,1182.8,1.0,0
CUST045833,67,1,1722.67,1.0,0
CUST045834,1025,3,701.9399999999999,0.0,2
CUST045835,379,5,4650.03,0.0,1
CUST045836,194,3,2001.2800000000002,0.0,3
CUST045837,300,2,2554.0699999999997,0.0,3
CUST045839,44,5,3244.0299999999997,0.0,1
CUST045840,199,6,5411.07,0.0,1
CUST045842,282,4,4426.53,0.0,1
CUST045843,204,4,4248.63,0.0,1
CUST045844,647,4,2954.0600000000004,0.0,3
CUST045845,101,2,1244.8600000000001,0.0,0
CUST045846,112,4,4251.35,0.0,1
CUST045847,740,3,4538.65,0.0,3
CUST045848,492,3,2083.48,0.0,3
CUST045849,842,3,3807.86,0.0,3
CUST045850,1101,1,774.46,1.0,2
CUST045851,484,3,3774.2200000000003,0.0,3
CUST045852,1092,3,2656.3199999999997,0.0,3
CUST045853,374,2,2391.23,0.0,3
CUST045854,95,2,2077.37,0.0,0
CUST045855,1214,3,1601.43,0.0,2
CUST045856,1011,2,275.37,0.0,2
CUST045857,136,4,2265.56,0.0,3
CUST045858,682,2,1483.25,0.0,0
CUST045859,193,4,1347.99,0.0,3
CUST045860,727,1,202.48,1.0,0
CUST045861,630,2,1404.68,0.0,0
CUST045862,1580,1,391.29,1.0,2
CUST045863,842,2,223.39,0.0,0
CUST045864,332,3,2597.61,0.0,3
CUST045865,687,2,3029.42,0.0,3
CUST045866,567,2,1465.1,0.0,0
CUST045868,250,3,2576.76,0.0,3
CUST045869,996,1,2545.59,1.0,2
CUST045871,303,3,2919.4900000000002,0.0,3
CUST045872,639,3,1083.16,0.0,3
CUST045873,39,3,2511.13,0.0,3
CUST045874,444,2,4093.08,0.0,3
CUST045875,970,1,861.99,1.0,2
CUST045876,1277,4,3943.36,0.0,1
CUST045880,718,3,3200.43,0.0,3
CUST045881,271,5,5106.68,0.0,1
CUST045882,1386,2,1348.5,0.0,2
CUST045883,471,2,544.84,0.0,0
CUST045885,1354,1,1293.54,1.0,2
CUST045886,933,3,5442.69,0.0,1
CUST045887,657,1,408.65,1.0,0
CUST045888,1533,1,1105.36,1.0,2
CUST045889,1700,2,827.66,0.0,2
CUST045891,588,2,1547.81,0.0,0
CUST045892,229,3,2792.01,0.0,3
CUST045893,850,2,2084.63,0.0,2
CUST045894,19,4,2823.3900000000003,0.0,3
CUST045895,277,5,7067.99,0.0,1
CUST045897,279,3,1796.61,0.0,3
CUST045898,14,6,4275.13,0.0,1
CUST045899,796,1,1044.1,1.0,0
CUST045900,219,3,3108.1099999999997,0.0,3
CUST045901,89,1,166.5,1.0,0
CUST045902,1072,2,1942.31,0.0,2
CUST045903,613,4,1423.8,0.0,3
CUST045904,290,3,3443.1,0.0,3
CUST045905,6,3,3853.0299999999997,0.0,3
CUST045906,1006,2,1385.57,0.0,2
CUST045907,667,2,2570.05,0.0,3
CUST045908,168,4,4652.16,0.0,1
CUST045909,1140,2,1126.58,0.0,2
CUST045910,1575,1,795.38,1.0,2
CUST045911,537,4,2670.73,0.0,3
CUST045912,473,4,4776.299999999999,0.0,1
CUST045915,450,5,3117.69,0.0,1
CUST045916,672,2,597.29,0.0,0
CUST045917,395,4,3359.38,0.0,3
CUST045918,684,1,718.49,1.0,0
CUST045919,211,2,3937.44,0.0,3
CUST045920,300,4,4504.13,0.0,1
CUST045921,1395,1,1222.09,1.0,2
CUST045922,1325,2,5168.030000000001,0.0,3
CUST045923,282,3,3069.05,0.0,3
CUST045924,344,1,401.06,1.0,0
CUST045925,751,3,3564.17,0.0,3
CUST045927,72,6,4313.17,0.0,1
CUST045928,114,4,3727.1899999999996,0.0,1
CUST045929,524,3,942.81,0.0,3
CUST045930,360,4,4874.21,0.0,1
CUST045931,441,4,2673.58,0.0,3
CUST045933,497,1,950.86,1.0,0
CUST045934,1170,2,838.4300000000001,0.0,2
CUST045935,215,2,3061.0299999999997,0.0,3
CUST045937,226,5,3589.38,0.0,1
CUST045938,157,2,3564.4799999999996,0.0,3
CUST045939,375,3,2493.74,0.0,3
CUST045940,224,2,2444.0299999999997,0.0,3
CUST045941,496,1,13.23,1.0,0
CUST045942,1685,1,399.83,1.0,2
CUST045943,946,2,784.8499999999999,0.0,2
CUST045944,469,2,1174.99,0.0,0
CUST045945,208,4,3127.11,0.0,3
CUST045946,465,4,2932.8199999999997,0.0,3
CUST045947,524,2,3021.09,0.0,3
CUST045948,292,2,2786.57,0.0,3
CUST045950,155,3,1835.87,0.0,3
CUST045951,533,2,586.98,0.0,0
CUST045952,1453,2,1934.74,0.0,2
CUST045953,754,1,793.08,1.0,0
CUST045954,318,3,4741.73,0.0,1
CUST045955,955,3,1627.8400000000001,0.0,3
CUST045956,1069,2,3526.96,0.0,3
CUST045957,521,3,4230.389999999999,0.0,3
CUST045959,300,1,160.01,1.0,0
CUST045960,212,1,234.76,1.0,0
CUST045961,76,4,3191.66,0.0,3
CUST045963,138,3,2022.19,0.0,3
CUST045964,390,1,78.24,1.0,0
CUST045965,950,1,1659.36,1.0,2
CUST045966,465,3,1779.59,0.0,3
CUST045968,1043,2,1921.88,0.0,2
CUST045969,333,5,8273.05,0.0,1
CUST045970,217,1,2431.95,1.0,0
CUST045971,347,1,667.05,1.0,0
CUST045972,191,2,3317.59,0.0,3
CUST045973,43,5,3732.29,0.0,1
CUST045974,286,4,3237.4900000000007,0.0,3
CUST045975,898,2,130.28,0.0,2
CUST045977,197,3,3827.3,0.0,3
CUST045978,777,3,3812.49,0.0,3
CUST045979,883,1,1111.45,1.0,2
CUST045981,40,3,2051.75,0.0,3
CUST045982,927,2,2775.1,0.0,3
CUST045985,1134,1,417.65,1.0,2
CUST045986,494,1,2204.96,1.0,0
CUST045988,265,2,1215.58,0.0,0
CUST045989,1022,1,2173.99,1.0,2
CUST045990,155,2,324.48,0.0,0
CUST045991,540,2,1772.6,0.0,0
CUST045992,96,3,4412.28,0.0,3
CUST045993,76,3,530.04,0.0,0
CUST045994,514,2,3643.26,0.0,3
CUST045995,412,3,1088.12,0.0,3
CUST045996,950,1,572.42,1.0,2
CUST045997,185,4,3953.5,0.0,1
CUST045998,940,2,1723.34,0.0,2
CUST045999,145,2,2640.71,0.0,3
CUST046000,1702,2,1882.9299999999998,0.0,2
CUST046001,20,2,1130.17,0.0,0
CUST046002,163,1,289.55,1.0,0
CUST046004,1255,1,1495.3,1.0,2
CUST046005,403,2,1696.31,0.0,0
CUST046006,872,2,3546.94,0.0,3
CUST046007,723,1,262.91,1.0,0
CUST046008,1010,2,1741.75,0.0,2
CUST046009,794,2,1134.28,0.0,0
CUST046010,408,5,6154.889999999999,0.0,1
CUST046011,529,1,962.67,1.0,0
CUST046012,177,5,2861.26,0.0,1
CUST046013,590,1,1237.95,1.0,0
CUST046014,1546,2,1348.84,0.0,2
CUST046015,567,2,1640.8100000000002,0.0,0
CUST046016,838,2,1151.56,0.0,0
CUST046017,72,3,2889.91,0.0,3
CUST046018,81,2,2564.07,0.0,3
CUST046019,918,1,58.99,1.0,2
CUST046020,656,3,2070.85,0.0,3
CUST046021,843,2,2945.33,0.0,3
CUST046022,1304,3,3567.0099999999998,0.0,3
CUST046023,1665,1,914.4,1.0,2
CUST046024,1098,3,3030.85,0.0,3
CUST046025,439,1,492.64,1.0,0
CUST046026,1649,1,316.14,1.0,2
CUST046027,5,2,2648.6,0.0,3
CUST046028,817,2,563.05,0.0,0
CUST046030,101,3,1683.05,0.0,3
CUST046031,717,1,1645.11,1.0,0
CUST046032,273,1,1776.26,1.0,0
CUST046033,1175,1,1791.15,1.0,2
CUST046036,499,2,2567.8,0.0,3
CUST046037,1811,1,2600.94,1.0,2
CUST046038,107,2,2075.27,0.0,0
CUST046039,800,4,4032.73,0.0,1
CUST046040,456,4,2141.67,0.0,3
CUST046041,1708,1,23.17,1.0,2
CUST046043,1656,1,66.24,1.0,2
CUST046044,678,3,3613.82,0.0,3
CUST046045,1420,2,1164.19,0.0,2
CUST046047,439,2,2720.06,0.0,3
CUST046048,921,2,1392.28,0.0,2
CUST046050,41,2,1212.3200000000002,0.0,0
CUST046051,229,1,1959.48,1.0,0
CUST046052,453,2,1389.5900000000001,0.0,0
CUST046054,278,1,1962.34,1.0,0
CUST046056,285,2,1884.94,0.0,0
CUST046057,938,1,2536.3,1.0,2
CUST046058,118,1,980.11,1.0,0
CUST046059,1128,1,718.24,1.0,2
CUST046060,466,3,2210.88,0.0,3
CUST046062,1033,3,2545.49,0.0,3
CUST046065,124,7,4279.5599999999995,0.0,1
CUST046067,880,2,2145.82,0.0,2
CUST046068,256,4,2078.3399999999997,0.0,3
CUST046069,933,2,2868.1499999999996,0.0,3
CUST046070,100,1,500.97,1.0,0
CUST046071,96,2,746.3399999999999,0.0,0
CUST046072,1659,1,1096.59,1.0,2
CUST046073,44,4,2000.85,0.0,3
CUST046075,58,4,774.09,0.0,3
CUST046076,339,5,1629.6,0.0,3
CUST046077,1128,2,1854.85,0.0,2
CUST046078,628,1,390.47,1.0,0
CUST046079,909,2,1772.73,0.0,2
CUST046080,704,3,2121.81,0.0,3
CUST046081,735,2,2583.0499999999997,0.0,3
CUST046082,936,1,2366.47,1.0,2
CUST046083,161,3,2167.79,0.0,3
CUST046084,1532,1,47.05,1.0,2
CUST046085,218,3,4431.63,0.0,3
CUST046086,29,3,3055.8599999999997,0.0,3
CUST046087,1202,2,2696.51,0.0,2
CUST046088,483,2,3355.9,0.0,3
CUST046089,26,3,1702.2,0.0,3
CUST046090,51,5,4758.37,0.0,1
CUST046092,1544,1,660.68,1.0,2
CUST046093,120,4,3225.22,0.0,3
CUST046094,2,3,1918.0,0.0,3
CUST046095,1621,1,952.41,1.0,2
CUST046096,1216,1,2146.4,1.0,2
CUST046097,79,4,3333.92,0.0,3
CUST046099,352,3,887.79,0.0,3
CUST046100,1101,1,1547.14,1.0,2
CUST046101,876,1,751.7,1.0,2
CUST046102,908,2,1490.19,0.0,2
CUST046103,1371,1,1930.13,1.0,2
CUST046104,381,3,2346.7799999999997,0.0,3
CUST046105,425,3,2224.23,0.0,3
CUST046106,949,3,1514.26,0.0,3
CUST046107,70,3,4094.1600000000003,0.0,3
CUST046108,583,3,3233.7799999999997,0.0,3
CUST046109,590,1,162.28,1.0,0
CUST046110,36,5,4252.4400000000005,0.0,1
CUST046111,229,3,766.1800000000001,0.0,0
CUST046112,116,4,5886.85,0.0,1
CUST046114,173,5,5472.68,0.0,1
CUST046115,478,2,3398.2400000000002,0.0,3
CUST046116,545,3,2235.42,0.0,3
CUST046117,412,2,2413.5099999999998,0.0,3
CUST046118,445,2,1126.44,0.0,0
CUST046119,447,2,1852.1799999999998,0.0,0
CUST046120,1421,1,401.54,1.0,2
CUST046121,49,2,3977.1899999999996,0.0,3
CUST046122,138,3,3116.75,0.0,3
CUST046123,927,1,1362.91,1.0,2
CUST046124,631,1,2211.5,1.0,0
CUST046125,281,2,1755.74,0.0,0
CUST046126,817,4,5102.5,0.0,1
CUST046127,403,1,2074.15,1.0,0
CUST046128,645,2,498.15999999999997,0.0,0
CUST046129,473,1,1137.58,1.0,0
CUST046130,1108,2,993.49,0.0,2
CUST046132,774,1,1531.64,1.0,0
CUST046133,1013,1,111.94,1.0,2
CUST046134,560,2,2609.9900000000002,0.0,3
CUST046136,690,1,976.45,1.0,0
CUST046137,97,4,3654.8199999999997,0.0,1
CUST046139,1144,1,1830.32,1.0,2
CUST046140,121,1,600.81,1.0,0
CUST046141,214,1,1686.01,1.0,0
CUST046142,1124,1,589.5,1.0,2
CUST046143,442,2,2840.38,0.0,3
CUST046144,955,3,2908.13,0.0,3
CUST046145,251,3,5520.32,0.0,1
CUST046146,1391,1,2004.25,1.0,2
CUST046148,172,2,1700.98,0.0,0
CUST046149,1195,2,850.8,0.0,2
CUST046150,1463,1,518.35,1.0,2
CUST046151,802,6,7038.1900000000005,0.0,1
CUST046152,985,1,909.7,1.0,2
CUST046154,959,2,774.46,0.0,2
